,0,1
0,-0.70494163,-3.031485
1,-0.5329039,-2.8776038
2,-0.48830363,-2.8786528
3,-0.5698045,-2.8664513
4,-0.5564306,-2.8247774
5,-0.5721227,-2.937467
6,-0.4297348,-3.1233878
7,-0.59698784,-2.9441156
8,-0.4675269,-2.8954704
9,-0.6081966,-3.040943
10,-0.4803941,-2.8772817
11,-0.53983396,-2.9224362
12,-0.3897813,-2.9285278
13,-0.6506108,-2.8090343
14,-0.6194183,-2.8405263
15,-0.3795153,-3.1420283
16,-0.59867585,-2.8764725
17,-0.41036755,-3.0712562
18,-0.58174753,-2.9785845
19,-0.5961387,-2.8561182
20,-0.4900132,-2.7455187
21,-0.48002222,-3.1030593
22,-0.5380244,-3.1166208
23,-0.51815385,-2.9199445
24,-0.41589868,-3.001302
25,-0.74039215,-2.9189365
26,-0.6322243,-2.9396567
27,-0.46118394,-2.8153248
28,-0.6121825,-2.8705447
29,-0.3346544,-2.937539
30,-0.63300085,-3.121532
31,-0.45239064,-3.1038322
32,-0.6159029,-3.0707657
33,-0.73035914,-2.9927018
34,-0.56538916,-3.0085974
35,-0.616457,-3.108771
36,-0.5388659,-3.0847685
37,-0.61274815,-3.0362494
38,-0.6434244,-2.9085367
39,-0.55373967,-3.1291115
40,-0.5251279,-3.1589541
41,-0.5726832,-2.7687018
42,-0.57458955,-2.9408257
43,-0.5031432,-2.8704684
44,-0.6519702,-2.9734464
45,-0.7380719,-3.0376604
46,-0.44759113,-3.0159216
47,-0.3824579,-2.929356
48,-0.58880687,-3.1122484
49,-0.6964321,-2.9936638
50,-0.5549637,-3.015672
51,-0.66178095,-2.8935528
52,-0.4631187,-3.0440018
53,-0.48106802,-3.0292983
54,-0.5944616,-2.9981918
55,-0.57428503,-2.9215071
56,-0.54913855,-3.152469
57,-0.688629,-2.9939518
58,-0.61357164,-2.8157902
59,-0.61582434,-3.0558743
60,-0.63920915,-2.9767227
61,-0.6398455,-3.078858
62,-0.6147295,-2.8321574
63,-0.602507,-2.9172068
64,-0.59290737,-3.0389316
65,-0.44799915,-2.7206252
66,-0.41553187,-2.9215744
67,-0.5257331,-3.165052
68,-0.6167635,-2.819808
69,-0.47829983,-3.0409913
70,-0.56347144,-3.0132055
71,-0.6240344,-3.057495
72,-0.50131965,-2.7766733
73,-0.5066837,-2.834452
74,-0.47500128,-3.0396671
75,-0.5444784,-2.8842306
76,-0.63581765,-3.0408888
77,-0.5013014,-3.1653948
78,-0.51742005,-2.9402823
79,-0.5945624,-2.8378873
80,-0.4432069,-3.1533995
81,-0.5543901,-2.7746916
82,-0.6814723,-2.889847
83,-0.5202091,-2.8922114
84,-0.5718783,-2.9234955
85,-0.6122895,-2.7650743
86,-0.64818215,-2.850778
87,-0.70271134,-2.9475532
88,-0.6220224,-3.1088634
89,-0.5375973,-2.9289865
90,-0.6566722,-3.0057406
91,-0.5556793,-3.0061195
92,-0.57930595,-3.0101178
93,-0.4861981,-2.9862776
94,-0.50978917,-3.1874943
95,-0.7083155,-2.9069958
96,-0.4591652,-2.9587264
97,-0.5669422,-2.8324552
98,-0.501085,-2.9008317
99,-0.6743518,-2.980701
100,-0.47206515,-3.1340575
101,-0.644807,-2.8803487
102,-0.5127746,-2.8341699
103,-0.61210704,-3.0164185
104,-0.68542755,-3.0092294
105,-0.5647527,-2.8578484
106,-0.4685081,-2.968869
107,-0.6256621,-2.9741614
108,-0.4507966,-3.0944972
109,-0.38313586,-2.867684
110,-0.5414875,-3.0836425
111,-0.5628319,-2.9257226
112,-0.47072902,-2.9254375
113,-0.63343763,-2.8966043
114,-0.67831427,-2.8740213
115,-0.4336953,-2.805965
116,-0.53915274,-2.9308167
117,-0.55210894,-3.1467507
118,-0.6589619,-2.7576108
119,-0.5254425,-2.8851197
120,-0.6140016,-2.8674114
121,-0.5402926,-3.0375142
122,-0.51098174,-2.898158
123,-0.65656877,-2.8954716
124,-0.5088512,-3.010501
125,-0.54816675,-2.9393141
126,-0.58224773,-2.8687284
127,-0.5330814,-2.989534
128,-0.6341403,-2.9530332
129,-0.51873004,-2.7894979
130,-0.24846709,-3.0950108
131,-0.6677866,-2.8899612
132,-0.5786596,-2.9542313
133,-0.6128525,-3.0215755
134,-0.6524637,-2.916586
135,-0.6198584,-2.9974186
136,-0.4788119,-3.018744
137,-0.4822059,-2.876415
138,-0.6106385,-3.172368
139,-0.59444094,-3.0028048
140,-0.5581702,-2.7922788
141,-0.37500054,-2.9950404
142,-0.47455254,-2.885161
143,-0.49174184,-3.0020227
144,-0.6011472,-2.9329052
145,-0.52005255,-3.189931
146,-0.51715946,-2.858299
147,-0.46599403,-3.1563478
148,-0.62578785,-2.9908102
149,-0.48425975,-2.9549406
150,-0.6365944,-2.8939672
151,-0.66763926,-3.0511854
152,-0.4495647,-2.7465756
153,-0.6505308,-2.9031894
154,-0.5796486,-3.0824604
155,-0.62975067,-2.8379695
156,-0.51813865,-3.1149435
157,-0.54460275,-2.8007617
158,-0.60145503,-2.7598524
159,-0.64238536,-2.935501
160,-0.41050035,-2.9439602
161,-0.52095014,-2.9084225
162,-0.528505,-3.044154
163,-0.33851892,-2.8611667
164,-0.6242732,-3.030239
165,-0.58818626,-2.9095645
166,-0.4961768,-3.044385
167,-0.65575296,-2.9957037
168,-0.3409179,-3.0405774
169,-0.4517403,-3.1583197
170,-0.50396097,-2.9351587
171,-0.6060759,-2.924416
172,-0.5669564,-3.023319
173,-0.50128055,-2.9100342
174,-0.61420363,-2.8370037
175,-0.4590574,-3.083199
176,-0.47586817,-3.0472229
