,0,1
176,-0.4400404,-3.023067
177,-0.28167146,-3.2535021
178,-0.63799846,-2.8485053
179,-0.60927093,-2.8838277
180,-0.6616051,-3.1048565
181,-0.43376738,-3.1589696
182,-0.514964,-3.0315404
183,-0.5475309,-3.0398257
184,-0.5609414,-2.8550713
185,-0.5490732,-2.8758254
186,-0.46016032,-3.0735898
187,-0.63450557,-2.8464408
188,-0.55288506,-2.861956
189,-0.69667137,-2.989674
190,-0.5716449,-2.9558954
191,-0.55885863,-2.94069
192,-0.7094934,-3.0593805
193,-0.48754826,-2.9800453
194,-0.6822715,-2.9806218
195,-0.335288,-2.9424758
196,-0.6254777,-2.8609195
197,-0.50809705,-3.1146874
198,-0.677151,-2.983005
199,-0.5075972,-2.8762836
200,-0.5514084,-2.8328438
201,-0.51001763,-2.8971415
202,-0.57597244,-3.0121894
203,-0.5369701,-2.9166236
204,-0.58760387,-3.0140462
205,-0.52698815,-2.986189
206,-0.54348004,-2.9462774
207,-0.49999502,-3.0103872
208,-0.4953063,-2.8709466
209,-0.48032644,-2.913499
210,-0.7106112,-2.9694576
211,-0.57129437,-3.0610905
212,-0.45016122,-2.81134
213,-0.4979447,-2.9613035
214,-0.46703747,-3.0843914
215,-0.5009952,-2.8436875
216,-0.46203658,-3.0309777
217,-0.4656856,-3.0654979
218,-0.52206683,-2.9586787
219,-0.67505974,-2.9360566
220,-0.47463077,-2.9032407
221,-0.58081865,-3.0676315
222,-0.5524602,-2.8750703
223,-0.6438823,-2.8417766
224,-0.65674245,-2.958086
225,-0.6166754,-2.8783665
226,-0.57219917,-3.0761511
227,-0.50418484,-2.840324
228,-0.43153474,-2.9390888
229,-0.42564812,-3.058768
230,-0.6509661,-2.882347
231,-0.5187527,-2.9024165
232,-0.6614731,-3.0285957
233,-0.5895058,-2.899438
234,-0.4185073,-3.0882728
235,-0.5746778,-2.862241
236,-0.6873172,-3.0483263
237,-0.6566948,-3.0496137
238,-0.6661115,-2.893674
239,-0.5636039,-3.0156121
240,-0.4795752,-2.8480473
241,-0.5438764,-2.8938603
242,-0.51573664,-3.0121005
243,-0.40549713,-3.0013542
244,-0.5248831,-2.889398
245,-0.65218097,-2.9275153
246,-0.6341171,-2.9280734
247,-0.59637713,-2.9691827
248,-0.62590843,-2.8562675
249,-0.5457817,-2.9185722
250,-0.55411685,-3.0658112
251,-0.6000891,-2.9318047
252,-0.53629506,-3.0714931
253,-0.4392644,-3.0528002
254,-0.5325832,-2.938061
255,-0.5276711,-2.9401703
256,-0.53026164,-2.9570122
257,-0.5046254,-3.052922
258,-0.5389818,-2.9510617
259,-0.54306275,-2.8902402
260,-0.5466112,-2.844615
261,-0.6058253,-2.8827724
262,-0.50181746,-2.8634262
263,-0.45501006,-2.9057732
264,-0.60941017,-2.876409
265,-0.6973773,-2.958662
266,-0.49708474,-3.055941
267,-0.44093403,-2.9533854
268,-0.5296858,-2.9970021
269,-0.62327397,-2.8460686
270,-0.51491797,-3.1668844
271,-0.5219899,-2.8400636
272,-0.58254707,-2.994641
273,-0.49613926,-2.8433151
274,-0.574385,-3.0383978
275,-0.5390817,-2.8632557
276,-0.44610646,-2.9528475
277,-0.39564526,-3.0772862
278,-0.5714532,-2.7661126
279,-0.6107696,-3.0334418
280,-0.6264236,-2.9877071
281,-0.5212625,-3.1945312
282,-0.64492846,-2.9240017
283,-0.4839074,-2.9901414
284,-0.5219169,-2.9436677
285,-0.61944306,-2.949979
286,-0.4624762,-3.0531073
287,-0.5604894,-3.0723615
288,-0.3876549,-3.0267458
289,-0.47192174,-2.9641457
290,-0.6745862,-3.0043185
291,-0.65439105,-3.0088143
292,-0.49561346,-2.8120432
293,-0.5757992,-2.9117289
294,-0.5866858,-3.1083632
295,-0.6489531,-3.0171306
296,-0.5427754,-2.9825385
297,-0.5438033,-2.8802078
298,-0.57055545,-2.8478568
299,-0.57318854,-2.9769983
300,-0.43564722,-3.0353074
301,-0.5775292,-2.959274
302,-0.68811274,-2.9060128
303,-0.5142578,-3.0333393
304,-0.5083811,-3.0089364
305,-0.6113429,-2.989582
306,-0.6357794,-3.0771956
307,-0.57631516,-2.9647784
308,-0.5830991,-2.8510542
309,-0.5934131,-2.9156017
310,-0.59990764,-2.895405
311,-0.6209582,-3.0148394
312,-0.5699822,-2.7735887
313,-0.44904408,-3.034368
314,-0.5574528,-2.9346597
315,-0.58283997,-2.98358
316,-0.56782377,-3.0642116
317,-0.44982764,-3.0851762
318,-0.58882976,-3.0306733
319,-0.6187515,-2.9065528
320,-0.47016707,-3.107759
321,-0.22156292,-2.807856
322,-0.5705632,-2.8699937
323,-0.4951602,-3.0396245
324,-0.6694752,-2.837075
325,-0.5836185,-2.9585738
326,-0.45116875,-2.858122
327,-0.63836443,-2.91462
328,-0.5592936,-3.1797218
329,-0.6110451,-2.8955245
330,-0.50469977,-2.9939976
331,-0.5856464,-2.9509668
332,-0.6502484,-2.8480453
333,-0.4374445,-3.1920018
334,-0.6210281,-2.9807053
335,-0.5791196,-3.0370135
336,-0.56997406,-2.955557
337,-0.46877804,-2.9444382
338,-0.56400967,-2.8344884
339,-0.5769638,-3.0637188
340,-0.5607324,-2.9326212
341,-0.43917495,-3.1000051
342,-0.53400445,-3.0962574
343,-0.33669794,-3.062522
344,-0.31578088,-3.0666184
345,-0.3616737,-2.9970114
346,-0.5843141,-2.91865
347,-0.58014095,-3.0565608
348,-0.53640485,-2.8878984
349,-0.634585,-2.9116662
350,-0.5190953,-2.926262
351,-0.5583068,-3.116555
352,-0.4278148,-3.0991797
353,-0.65838194,-2.9021358
354,-0.5174506,-2.949936
355,-0.5859062,-2.9364474
356,-0.65496564,-2.8790736
357,-0.44017798,-3.0204039
358,-0.5754051,-3.0824885
359,-0.5801159,-2.8798785
360,-0.38794392,-3.048995
361,-0.6733913,-2.9908247
362,-0.4909597,-3.0263937
363,-0.53764,-2.8865507
364,-0.6690462,-2.9553761
365,-0.44312194,-3.0644665
366,-0.57377076,-2.893094
367,-0.445769,-2.9670322
368,-0.60639614,-3.0961924
369,-0.46268865,-2.8100405
370,-0.46614236,-3.1408167
371,-0.5065142,-2.901823
372,-0.68378246,-2.8235755
373,-0.49159172,-2.8833716
374,-0.6516688,-2.8478615
375,-0.51564175,-2.9229403
376,-0.4985777,-2.7937176
377,-0.5703033,-3.0039864
378,-0.59940964,-2.9739003
379,-0.6988027,-2.9053824
380,-0.48115888,-2.9122143
381,-0.56134087,-2.7783604
382,-0.53078055,-2.853135
383,-0.5422106,-2.989561
384,-0.5157162,-3.0585053
385,-0.5742235,-3.0270236
386,-0.44849786,-3.110396
387,-0.4676363,-2.760607
388,-0.6395962,-2.91437
389,-0.5403416,-2.8255763
390,-0.64330226,-2.910962
391,-0.6216289,-2.9176555
392,-0.41941708,-2.9751146
393,-0.46577248,-2.8268733
394,-0.6174134,-3.0428584
395,-0.63558125,-2.8116362
396,-0.41372913,-2.9891706
397,-0.55792296,-2.9347587
398,-0.58233726,-2.999566
399,-0.6227573,-2.8776777
400,-0.5144789,-2.930449
401,-0.2193625,-3.029582
402,-0.4419887,-3.0215425
403,-0.53043044,-3.0800414
404,-0.5625381,-2.954259
405,-0.5600128,-2.80656
406,-0.5961875,-2.964166
407,-0.47488976,-3.2048326
408,-0.5138955,-2.9248233
409,-0.48163426,-3.0412738
410,-0.6386168,-3.0737374
411,-0.62615347,-2.8557668
412,-0.5873352,-2.8121462
413,-0.39731765,-2.9115295
414,-0.5220705,-2.9197366
415,-0.6295327,-3.0805545
416,-0.5327009,-3.0841134
417,-0.511585,-2.9362926
418,-0.59120345,-3.1183517
419,-0.48897117,-2.816221
420,-0.5254301,-2.9388885
421,-0.47540513,-2.8578086
422,-0.6053723,-2.925338
423,-0.53323007,-2.9660254
424,-0.40722346,-2.8194256
425,-0.544121,-3.1466608
426,-0.6896016,-3.051475
427,-0.65314794,-2.8382964
428,-0.5359311,-2.9300046
429,-0.50146025,-2.9396832
430,-0.27555346,-3.0110624
431,-0.53289896,-2.9320447
432,-0.5907911,-2.9064486
433,-0.6692993,-2.9292233
434,-0.43382642,-3.1015863
435,-0.5089834,-3.0684834
436,-0.7034786,-2.9874375
437,-0.6220355,-2.8511353
438,-0.6130129,-2.949275
439,-0.5177561,-2.7090263
440,-0.4754498,-2.9174614
441,-0.552516,-3.0537212
442,-0.41722512,-2.955976
443,-0.47386774,-2.9947503
444,-0.58076334,-2.8966355
445,-0.5961853,-3.012333
446,-0.596643,-2.9062812
447,-0.54584455,-2.907172
448,-0.464721,-2.8743107
449,-0.6181698,-2.9854124
450,-0.5222291,-3.0850534
451,-0.63193023,-3.003744
452,-0.58905,-2.9909272
453,-0.5833833,-2.8616493
454,-0.610981,-3.022186
455,-0.6322782,-2.9516687
456,-0.5508941,-3.0214071
457,-0.58378243,-2.8475318
458,-0.55208075,-3.1008415
459,-0.39178294,-2.8584342
460,-0.5884376,-2.8565073
461,-0.6130146,-2.9473207
462,-0.37480694,-2.8135998
463,-0.56664,-2.8491013
464,-0.55252606,-2.7635787
465,-0.53149074,-2.9805725
466,-0.37619066,-2.8503296
467,-0.35599142,-2.8915024
468,-0.48321632,-2.8985217
469,-0.52828574,-2.8435335
470,-0.6125001,-3.103572
471,-0.6224097,-3.0721538
472,-0.577185,-2.835672
473,-0.63445103,-2.9981618
474,-0.58738613,-3.1655216
475,-0.44631633,-3.1303234
476,-0.5520289,-3.1784635
477,-0.58199775,-2.9014843
478,-0.53522503,-2.89007
479,-0.4816729,-3.114395
480,-0.6570996,-2.938126
481,-0.4842504,-2.9385707
482,-0.639946,-2.787696
483,-0.6181562,-3.0099022
484,-0.6746205,-2.9562364
485,-0.6776172,-2.9450645
486,-0.49155718,-2.9597738
487,-0.451534,-3.0654802
488,-0.4439,-3.1820974
489,-0.5061587,-2.907021
490,-0.6436137,-2.9029622
491,-0.537732,-2.9967027
492,-0.62637854,-3.0707297
493,-0.6526373,-2.7845116
494,-0.42142442,-3.0082028
495,-0.5543187,-3.0583217
496,-0.5666224,-3.0504148
497,-0.6226981,-3.0091844
498,-0.55704165,-3.1227233
499,-0.5801214,-2.8509953
500,-0.67919135,-2.9978285
501,-0.57806087,-3.1529613
502,-0.672011,-3.0369024
503,-0.5518222,-3.0924025
504,-0.52510214,-2.8407383
505,-0.53374326,-2.7632074
506,-0.45447603,-2.8675513
507,-0.727438,-3.0671842
508,-0.30804545,-3.0198755
509,-0.47726735,-2.894953
510,-0.45434168,-3.119741
511,-0.51559854,-3.0036612
512,-0.48057246,-2.9940987
513,-0.6861076,-2.9304035
514,-0.53645515,-3.0434363
515,-0.69870603,-2.9905226
516,-0.5690174,-2.9216728
517,-0.5735307,-2.8946934
518,-0.36541104,-3.0009358
519,-0.56544256,-2.921723
520,-0.5495026,-2.8970654
521,-0.67901933,-2.9272587
522,-0.50874585,-2.8942833
523,-0.5882228,-3.1057942
524,-0.44366148,-3.2361293
525,-0.6717158,-2.913431
526,-0.5616689,-3.101311
527,-0.57788336,-2.852003
528,-0.7736779,-3.0396717
529,-0.5811141,-2.903185
530,-0.6156984,-2.9360278
531,-0.49793828,-2.8583732
532,-0.62546515,-2.8999705
533,-0.71531254,-3.0157385
534,-0.59292567,-3.0243156
535,-0.4852917,-2.9899144
536,-0.5002434,-2.9906669
537,-0.42286003,-2.9321952
538,-0.6921291,-3.0431628
539,-0.5445538,-2.9677155
540,-0.48671183,-2.8355439
541,-0.49996844,-2.8039343
542,-0.49274167,-2.8990054
543,-0.6330587,-2.9637227
544,-0.43179864,-2.8384361
545,-0.5590746,-3.0746303
546,-0.4931096,-3.074964
547,-0.3703524,-2.9496686
548,-0.48257992,-2.8849978
549,-0.6848214,-2.974351
550,-0.53840196,-2.8402832
551,-0.39284116,-2.8694077
552,-0.5262965,-2.8885598
553,-0.37122554,-3.022305
554,-0.4699085,-2.9871678
555,-0.56114554,-3.1224725
556,-0.46700338,-2.9173644
557,-0.46963957,-3.0489848
558,-0.5916321,-2.8401942
559,-0.4571272,-3.000949
560,-0.3455041,-3.0493438
561,-0.42485043,-3.214974
562,-0.6655656,-3.0736175
563,-0.58825254,-3.0750904
564,-0.47620836,-3.181681
565,-0.5638586,-2.9653385
566,-0.6636621,-2.891348
567,-0.57435894,-3.000348
568,-0.4990377,-2.8703628
569,-0.64454305,-3.013959
570,-0.57566756,-2.941203
571,-0.60502255,-2.7909443
572,-0.54598236,-2.7281291
573,-0.68919003,-2.9533935
574,-0.4052357,-3.0525832
575,-0.6608013,-2.9493008
576,-0.48185393,-2.7665882
577,-0.5859693,-2.997371
578,-0.6883247,-2.9886682
579,-0.5264853,-2.7724123
580,-0.5599216,-3.0542502
581,-0.41270912,-3.137558
582,-0.6202224,-3.0381513
583,-0.39795238,-3.1196659
584,-0.41610885,-3.064506
585,-0.5780991,-2.841784
586,-0.6579795,-2.9066153
587,-0.48959947,-2.980186
588,-0.621486,-2.8857803
589,-0.42494255,-3.1434925
590,-0.48754156,-2.9629266
591,-0.6295097,-2.8827538
592,-0.50806636,-2.9891398
593,-0.5299296,-2.9656005
594,-0.5725782,-3.0914721
595,-0.565478,-2.7638714
596,-0.604198,-3.0379796
597,-0.41557223,-2.9570997
598,-0.5100916,-2.8511655
599,-0.5342854,-2.8522778
600,-0.48677808,-3.0213656
601,-0.57516545,-2.972975
602,-0.75890255,-2.9627285
603,-0.49672434,-2.8515568
604,-0.5626525,-2.8364887
605,-0.49497724,-2.937892
606,-0.5746416,-3.0089388
607,-0.6064285,-2.991589
608,-0.5073265,-3.000101
609,-0.60322034,-2.9222388
610,-0.57049865,-2.956613
611,-0.6570009,-2.9634943
612,-0.44979802,-2.9249225
613,-0.5614276,-2.910878
614,-0.56550026,-2.8637276
615,-0.6929306,-2.9759336
616,-0.5912719,-2.970984
617,-0.76363194,-2.8146546
618,-0.51001084,-3.0070782
619,-0.551949,-3.1649828
620,-0.60760987,-2.8580616
621,-0.4918944,-3.0892668
622,-0.7016943,-3.0247774
623,-0.4231661,-3.0968313
624,-0.34618318,-2.920306
625,-0.5013319,-2.9989913
626,-0.607719,-2.9239967
627,-0.51297593,-2.9842691
628,-0.5484706,-3.0288439
629,-0.5882833,-2.8488145
630,-0.5742196,-3.0139446
631,-0.5848241,-2.9450438
632,-0.5264212,-2.9936771
633,-0.5574391,-3.0400414
634,-0.5943378,-3.0280037
635,-0.63331485,-3.0267856
636,-0.54228616,-2.9068289
637,-0.3951593,-3.007579
638,-0.5072261,-3.1875944
639,-0.5953125,-3.0912008
640,-0.5495475,-3.0616071
641,-0.41545182,-2.8461428
642,-0.42660746,-3.027543
643,-0.39819193,-2.9758687
644,-0.6250771,-2.8379607
645,-0.4898352,-3.0286694
646,-0.5378485,-2.8744445
647,-0.5401881,-2.9190507
648,-0.46959916,-3.0486887
649,-0.5179683,-2.9297628
650,-0.50502455,-2.8239765
651,-0.66285896,-2.9966717
652,-0.6269586,-2.8336403
653,-0.5193454,-2.7605877
654,-0.3093682,-2.9007988
655,-0.72099084,-2.860754
656,-0.48986033,-2.9180584
657,-0.36062342,-3.0938072
658,-0.44605947,-2.93441
659,-0.62633765,-2.8967571
660,-0.63788855,-2.914649
661,-0.5980134,-3.0689971
662,-0.5129933,-2.9622116
663,-0.5696664,-3.1053708
664,-0.5719135,-3.0560336
665,-0.54789424,-2.9883122
666,-0.41614473,-3.0257754
667,-0.4629187,-2.9575326
668,-0.62779,-2.9478135
669,-0.577353,-2.837967
670,-0.63176143,-2.9435728
671,-0.42934537,-3.18365
672,-0.5346372,-2.9294357
673,-0.5916609,-2.8246694
674,-0.47179955,-2.9455872
675,-0.63582325,-2.9512515
676,-0.57122785,-3.0123117
677,-0.488584,-2.8859115
678,-0.43543124,-3.095388
679,-0.42405915,-2.865571
680,-0.6102506,-2.8798265
681,-0.60260886,-2.8887205
682,-0.5215957,-2.972085
683,-0.50697213,-3.0198133
684,-0.5358609,-2.8979967
685,-0.66946816,-3.0028777
686,-0.38370204,-2.9076536
687,-0.48748773,-3.0759766
688,-0.5172802,-2.9234462
689,-0.34394962,-2.8637762
690,-0.67233086,-2.913924
691,-0.57311094,-2.9781938
692,-0.52018416,-2.9929574
693,-0.6389353,-2.9075928
694,-0.5134077,-3.1540415
695,-0.50517386,-3.111374
696,-0.50149477,-3.090036
697,-0.5425249,-2.9652443
698,-0.54799044,-3.0569792
699,-0.5163089,-3.0844166
700,-0.58542633,-2.8609397
701,-0.62225604,-2.827643
702,-0.48482373,-3.1180553
703,-0.4513855,-2.8050175
704,-0.5978029,-2.904573
705,-0.52801186,-2.9947534
706,-0.6066662,-3.019015
707,-0.6059449,-2.954987
708,-0.21194452,-2.9741569
709,-0.53507376,-2.8819387
710,-0.45733047,-3.1624358
711,-0.43348852,-2.7914462
712,-0.58252585,-2.8994722
713,-0.5069505,-3.0560925
714,-0.6059508,-2.9719982
715,-0.57658446,-2.970268
716,-0.66453636,-2.956096
717,-0.6185272,-2.840581
718,-0.48274994,-2.8716977
719,-0.5200213,-2.9768589
720,-0.5339303,-3.005582
721,-0.49276432,-3.026508
722,-0.49574372,-2.8674636
723,-0.5127461,-3.0583417
724,-0.5005288,-3.0993867
725,-0.6209413,-2.9723024
726,-0.55247784,-2.9014857
727,-0.50018835,-2.9143941
728,-0.4923572,-2.827556
729,-0.49360666,-2.9434972
730,-0.5487323,-2.9858806
731,-0.59588456,-2.8065991
732,-0.5213696,-3.0529718
733,-0.56997347,-2.9348326
734,-0.49832302,-3.012605
735,-0.6566932,-3.016835
736,-0.5077654,-3.03149
737,-0.5973104,-2.796917
738,-0.5683795,-2.9697747
739,-0.5702951,-2.7771084
740,-0.52260697,-2.9612117
741,-0.5609336,-2.8086708
742,-0.69807297,-2.9748096
743,-0.5489424,-2.8261676
744,-0.5542139,-3.049762
745,-0.4193189,-2.881393
746,-0.44866055,-2.9873896
747,-0.63829464,-2.9715066
748,-0.5739627,-2.927625
749,-0.4519223,-3.0252202
750,-0.67235535,-3.0430102
751,-0.35520875,-3.1425834
752,-0.60610604,-2.9785175
753,-0.637064,-2.9537282
754,-0.6296944,-2.8795316
755,-0.5783919,-2.8592224
756,-0.6297673,-3.0162237
757,-0.603814,-2.9632645
758,-0.5756202,-2.9677584
759,-0.5690615,-2.9889336
760,-0.5383569,-2.7854586
761,-0.38747245,-2.9543056
762,-0.6594657,-3.1061118
763,-0.56399655,-2.953082
764,-0.4376014,-3.0143363
765,-0.49866167,-3.0576317
766,-0.67411876,-2.94911
767,-0.6487433,-2.9558706
768,-0.596565,-2.9249744
769,-0.62282807,-2.9214587
770,-0.50322783,-2.880463
771,-0.46464387,-2.815531
772,-0.7048733,-3.0133276
773,-0.3741606,-2.9167984
774,-0.6601455,-2.9917345
775,-0.4918735,-3.0657632
776,-0.5814939,-2.9699256
777,-0.5613528,-3.105681
778,-0.5606288,-2.901539
779,-0.5821487,-2.847976
780,-0.5839846,-2.8644154
781,-0.5662066,-3.03666
782,-0.60171443,-2.9836354
783,-0.5364141,-2.9743586
784,-0.5476595,-2.955436
785,-0.5690103,-2.8899384
786,-0.48381612,-3.017067
787,-0.49412233,-2.8945308
788,-0.58507013,-2.982656
789,-0.55560815,-2.7953186
790,-0.69449854,-2.9513192
791,-0.4984866,-3.0600324
792,-0.5350497,-2.9127445
793,-0.3959508,-3.044441
794,-0.66812813,-3.038374
795,-0.4772398,-3.1112049
796,-0.5946903,-3.059682
797,-0.56533086,-3.005067
798,-0.57192206,-2.9975226
799,-0.5630079,-2.9745553
800,-0.53535295,-3.0550244
801,-0.4419216,-3.1470072
802,-0.6277189,-3.0259876
803,-0.42382637,-3.0807447
804,-0.5956222,-2.883894
805,-0.6177143,-2.8893642
806,-0.38980997,-3.1729126
807,-0.60784733,-2.962954
808,-0.64487827,-2.8523884
809,-0.47810405,-2.8257358
810,-0.6942785,-3.0498066
811,-0.5347221,-3.0312467
812,-0.5980481,-2.9808953
813,-0.57088935,-2.9960983
814,-0.58939207,-2.9336827
815,-0.5983067,-2.935955
816,-0.53310925,-3.0022695
817,-0.57715213,-3.056732
818,-0.5205437,-3.0295272
819,-0.5272429,-2.7826781
820,-0.5385953,-2.784279
821,-0.6054647,-2.8792286
822,-0.53501236,-2.927349
823,-0.44102022,-3.1316118
824,-0.58705604,-2.960316
825,-0.44368097,-2.8920996
826,-0.6093551,-2.941196
827,-0.6491066,-2.9157536
828,-0.57370996,-2.821294
829,-0.5854889,-2.8193178
830,-0.55991614,-3.1077209
831,-0.49227908,-2.7921138
832,-0.5377864,-2.9388134
833,-0.5951505,-3.0959177
834,-0.623062,-2.9176323
835,-0.54290915,-2.8431487
836,-0.46984178,-2.9374688
837,-0.5043236,-2.7907505
838,-0.5765934,-2.7526069
839,-0.53232324,-3.0849152
840,-0.56710374,-2.9391265
841,-0.52794945,-3.052825
842,-0.36861467,-3.1877
843,-0.55292326,-2.9065304
844,-0.4402683,-2.861444
845,-0.5398139,-3.0200799
846,-0.5995172,-2.9504385
847,-0.56579864,-3.048636
848,-0.6180086,-2.9406571
849,-0.5850387,-2.863753
850,-0.44372752,-3.0012393
851,-0.6477524,-2.8784719
852,-0.6298146,-2.9093304
853,-0.45676607,-3.1415117
854,-0.56707567,-2.9488118
855,-0.5592468,-2.9705474
856,-0.68881655,-2.9131358
857,-0.5369291,-2.8925083
858,-0.7081811,-2.9236073
859,-0.62031937,-2.8832054
860,-0.45971575,-3.0550876
861,-0.49579746,-2.9516275
862,-0.58456814,-3.0236955
863,-0.546067,-3.1046934
864,-0.54633427,-3.0029018
865,-0.5373275,-3.1039863
866,-0.47165683,-3.1834009
867,-0.41318476,-3.0921383
868,-0.54204977,-3.001546
869,-0.5841026,-2.96932
870,-0.50768805,-2.882177
871,-0.5104549,-3.0224316
872,-0.7091611,-3.0383024
873,-0.47500595,-2.9494128
874,-0.5407573,-2.8257394
875,-0.56848574,-2.9248238
876,-0.5696013,-2.7734509
877,-0.5098781,-2.9365096
878,-0.49915192,-2.9698925
879,-0.6264224,-2.9972692
880,-0.60925007,-3.0826669
881,-0.30881304,-2.6978252
882,-0.59090275,-2.932813
883,-0.5118823,-2.802485
884,-0.6373334,-2.9788115
885,-0.64241207,-2.9768286
886,-0.5433044,-2.8654253
887,-0.5195661,-2.8927345
888,-0.45949954,-3.003953
