,0,1,2
158,-1.1305726,-1.5210966,-0.18055388
159,-3.700495,-0.98099935,-0.4602738
160,-1.4386964,-1.2615371,1.1312919
161,-1.7590511,-0.5450073,1.4045464
162,-1.0852484,-2.049877,0.75707173
163,-1.24751,-2.303379,1.3293023
164,0.10806083,-2.5655682,1.2884679
165,-0.5979955,-0.006826669,1.5849581
166,0.7382445,-0.5862796,2.6162386
167,-1.0692484,0.31939104,0.37165463
168,-0.33550626,-1.5272518,1.1618919
169,0.51562744,-0.65356463,1.8776411
170,0.20582853,0.5146092,1.4444351
171,-2.0019462,-0.05060358,2.1980567
172,-0.046022937,-0.9027745,2.3478973
173,-0.016693791,-2.0771134,1.0390042
174,-1.434261,-2.1693552,0.5163785
175,-0.1003072,-1.9152664,0.94412094
176,-0.8370504,-0.03241772,2.581773
177,-2.1769006,-0.970844,1.1989812
178,-1.720662,-0.5671599,1.5764033
179,0.7121672,-0.92310125,2.928632
180,0.42898804,-0.2741066,1.923425
181,-1.218665,-0.7082143,2.003244
182,-0.20271946,-2.769745,0.31413624
183,-1.0616337,2.151332,1.2732667
184,-0.6329882,-0.26203594,-0.6622815
185,-0.18872163,-0.5782448,2.6806116
186,0.05261715,-1.7424432,0.28184798
187,-0.73745483,-0.8222646,0.84831417
188,-1.5066992,-1.4266883,0.631205
189,0.6390269,-2.5615845,0.7543257
190,0.27308616,-0.21457176,0.68965924
191,-1.5187287,0.4343756,0.8493263
192,0.37848464,-2.3997278,-1.2446213
193,-1.0612777,1.6450281,2.0197742
194,-1.007689,-1.5841084,1.9007881
195,0.1492956,0.35698152,0.6240451
196,-0.50214714,-1.5386438,1.8514646
197,0.2645968,-0.3428207,-0.228205
198,-0.49282333,-0.27670062,-0.11979187
199,-2.2135856,-0.8302225,0.71444756
200,-1.3783884,-0.72247696,1.371783
201,-0.33197987,-0.61442065,2.14525
202,-0.92502373,-1.4594768,-0.16566288
203,-0.8488989,-0.4193814,2.2281806
204,-1.1294243,-1.1296782,1.5304662
205,0.4231647,-1.459086,1.9282527
206,-1.2905403,-1.623038,2.4850292
207,-0.11377698,-0.08178679,-0.9506253
208,-1.8885123,-1.755873,1.6676863
209,-2.4555447,-0.0731593,1.7260419
210,-1.4758586,-0.39566693,0.77179873
211,1.0691065,-2.244119,2.4002273
212,-1.9127713,0.47686294,-0.25496113
213,-0.48949757,-0.53364575,2.0336666
214,-2.0208607,-1.6487477,0.31486636
215,-0.87244093,-1.379254,0.08804873
216,-0.35991874,-1.3742224,0.10700896
217,-1.6557056,0.17000656,0.8795993
218,-0.21076848,-0.12470297,1.3140993
219,-1.2881782,-0.7148602,1.7964797
220,0.51424384,0.84719425,1.2635996
221,-1.8568699,-1.5585734,-1.1646606
