,0,1,2
0,-1.0112481,0.9455419,1.5731683
1,0.0524732,-1.1470878,0.8693091
2,-1.9192477,1.4684421,0.484327
3,-0.3006739,-1.2858294,1.9113917
4,-1.7628262,-1.3886176,1.2373306
5,-0.4246546,-0.1956469,0.25436053
6,-0.70641524,-0.33669254,1.7198001
7,0.10199772,-1.876117,1.4499178
8,-1.3947055,-1.7179197,1.1039318
9,-2.163121,-0.85016114,0.53815174
10,-2.2777035,-0.7539224,0.40191427
11,-0.8358606,0.37098446,1.9396945
12,-1.2737733,-0.51077014,1.6276435
13,-0.9583712,-0.9189978,1.9139944
14,0.75591856,-1.5036768,1.2521092
15,-0.5742962,-1.0221001,1.4522078
16,0.22300535,-0.8122289,0.7167515
17,-1.5960925,-0.997404,1.9855642
18,0.3098115,-0.55770826,0.74729323
19,0.4139087,-1.0201483,1.9739687
20,-2.5641315,-0.98425364,0.5196464
21,-1.1663754,-0.5992112,-0.09178772
22,-0.43563363,-0.67044705,2.3161724
23,-0.92585236,-1.0917985,-1.2818056
24,-0.2996067,-2.589012,1.8299428
25,0.7469432,-1.848113,1.559193
26,-1.1349205,-1.8280762,0.9857768
27,-2.066977,-1.6724111,-0.39413866
28,-0.18221477,-1.3404466,0.8782252
29,1.6347489,-1.5283257,1.7504144
30,-0.45105892,-1.093028,2.120788
31,0.09408551,-2.490606,1.8519965
32,-1.8117723,-0.5153891,1.5405699
33,-0.488629,0.58836085,1.7772435
34,-2.1311731,-1.3599664,-0.0846056
35,-0.8607336,1.0268,1.0318866
36,-1.1337239,1.2264798,1.2467046
37,-1.334416,-0.6859053,1.5819674
38,0.04134148,-1.8886174,0.9353097
39,-1.8832,-0.7548765,0.6790164
40,-0.49665412,-0.5471645,1.774844
41,2.4669573,0.85059184,0.63597834
42,-0.43997177,-0.49080625,2.2411551
43,0.39146724,-1.5413725,-0.39780653
44,-0.88648844,-3.1879673,1.3402442
45,-2.2503316,0.027661828,1.5755986
46,-1.3209442,-1.8057388,1.6879514
47,-3.2316728,-0.77069324,0.3071345
48,-1.6494368,-0.73235,1.809483
49,-0.12954883,-1.7586143,2.4535453
50,-2.433236,-0.82835156,1.8345542
51,-1.848972,-1.6490023,1.6293936
52,-2.1792498,-1.2800046,1.9619858
53,-0.27623042,0.060900867,1.7775007
54,-0.7332737,-1.159326,0.81476945
55,-2.1102111,-2.189765,0.23578061
56,-2.897981,-1.2828085,1.6205438
57,-1.3260118,-0.47376448,2.1895633
58,-1.0689232,-0.79201794,0.6139946
59,-0.25881875,-0.32700562,1.8221831
60,-1.4969368,-0.71662086,1.261814
61,-0.9425869,-0.15786685,1.9260671
62,0.5356365,-0.38020945,2.0483594
63,-1.6017592,-0.88589334,1.0200244
64,-0.30292407,-1.5677093,2.079421
65,-1.0500422,-1.7552739,0.9985437
66,-1.3671743,-0.28956842,1.6282508
67,-0.7065473,-1.4408419,0.4183651
68,-0.99151367,-0.40058395,0.54920155
69,-1.7591571,-0.27309802,0.47855458
70,-1.0547296,-1.5311401,1.9735941
71,-1.0148754,-2.0222678,0.9458852
